SIS.009.D;The corporate-municipal government of the Shanghai International Settlement has handed out dividents based on the profits generated by the various enterprises operating within the SIS. This year has been exceptional, and we received far more than expected.;;;;;;;;;;;;;;
SIS.009.1;Splended!;;;;;;;;;;;;;;
SIS.011.T;Profits from Shanghai;;;;;;;;;;;;;;
SIS.011.D;The corporate-municipal government of the Shanghai International Settlement has handed out dividents based on the profits generated by the various enterprises operating within the SIS. This year has been good, but we expected a higher yield.;;;;;;;;;;;;;;
SIS.011.1;Better than a loss.;;;;;;;;;;;;;;
SIS.013.T;Losses in Shanghai;;;;;;;;;;;;;;
SIS.013.D;The corporate-municipal government of the Shanghai International Settlement has informed us that no dividents will be handed out this year, given that the settlement made a loss over the last financial cycle due to an ongoing market realignment.;;;;;;;;;;;;;;
SIS.013.1;We knew this was a possibility.;;;;;;;;;;;;;;
SIS.015.T;The Rise of Chinese Jazz;;;;;;;;;;;;;;
SIS.015.D;In the Chinese city Shanghai, the centre of European influence upon China for decades, a curious musical union is happening: local Chinese musicians have began to use Western musical instruments used in Jazz, and fusing them with more traditional Chinese folk sounds. This has lead to the creation of a local Shanghailander subgenre of Jazz, which is beginning to be called "Shidaiqu" - "songs of the era". Though  not yet at the same level as Western forms of Jazz, experts claim that the seeds for something great have been sown.
SIS.015.1;Hái bù huí lái chun guang bù zài...;;;;;;;;;;;;;;
SIS.015.2;If you don't come back, the brightness of spring won't be here...;;;;;;;;;;;;;;
SIS.016.T;The Rise of Chinese Jazz;;;;;;;;;;;;;;
SIS.016.D;Shanghai, long ago stolen from us by the Western powers, is now a hotbed of Western culture on the doorstep of China. As if this was not enough, Chinese musicians in Shanghai have began to fuse proper Chinese music with the Western genre known as Jazz, to a new subgenre called"Shidaiqu" - "songs of the era". Western cultural imperialism is spreading everywhere!;;;;;;;;;;;;;;
SIS.016.1;Traitorous music!;;;;;;;;;;;;;;
SIS.017.T;The Magnificence of the Shanghai Bund;;;;;;;;;;;;;;
SIS.017.D;The Chinese port city of Shanghai, for decades a European settlement, has seen a remarkable transformation over the past decades. Nowhere is this more evident than in the magnificent Bund, its harbour promenade lined with magnificent skyscrapers occupied by the numerous banks, insurance companies, and other commercial interests in Shanghai and the wider Chinese world.;;;;;;;;;;;;;;
SIS.017.1;China is changing!;;;;;;;;;;;;;;
IBR.001.T;The Spanish Government in Galicia;;;;;;;;;;;;;;
IBR.001.D;Since the disasterous, from the Spanish perspective, campaigns against Spain by Aragon between 1700 and 1806, the previously-unified Kingdom of Spain has been pushed further and further towards the Atlantic. As it stands, it currently only holds Galicia - lands which are, of right, $COUNTRY_ADJ$. It has been suggested that we make a formal claim on those lands.;;;;;;;;;;;;;;
IBR.001.1;We will claim all of it as our own.;;;;;;;;;;;;;;
IBR.001.2;We are not the only ones claiming Galicia, let us split it.;;;;;;;;;;;;;;
IBR.002.T;$FROMCOUNTRY$ Claims Galicia;;;;;;;;;;;;;;
IBR.002.D;Since the disasterous, from the Spanish perspective, campaigns against Spain by Aragon between 1700 and 1806, the previously-unified Kingdom of Spain has been pushed further and further towards the Atlantic. As it stands, we currently only hold Galicia - lands which the $FROMCOUNTRY_ADJ$ government has made a formal claim on.;;;;;;;;;;;;;;
IBR.002.1;We must seek allies to counter this aggression!;;;;;;;;;;;;;;
IBR.003.T;$FROMCOUNTRY$ Seeks Alliance;;;;;;;;;;;;;;
IBR.003.D;Since the disasterous, from the Spanish perspective, campaigns against Spain by Aragon between 1700 and 1806, the previously-unified Kingdom of Spain has been pushed further and further towards the Atlantic. As it stands, it currently only holds Galicia - lands which a foreign government has recently laid claim on. The $FROMCOUNTRY_ADJ$ government has approached us asking for an alliance against aggressive actions aimed at their annexation.;;;;;;;;;;;;;;
IBR.003.1;Let us aid them in their time of need.;;;;;;;;;;;;;;
IBR.003.2;We must sadly decline.;;;;;;;;;;;;;;
IBR.004.T;$FROMCOUNTRY$ Accepts Alliance;;;;;;;;;;;;;;
IBR.004.D;The $FROMCOUNTRY_ADJ$ government has accepted our proposal that we enter into an alliance.;;;;;;;;;;;;;;
IBR.004.2;Huzzah!;;;;;;;;;;;;;;
IBR.005.T;$FROMCOUNTRY$ Refuses Alliance;;;;;;;;;;;;;;
IBR.005.D;The $FROMCOUNTRY_ADJ$ government has refused to entertain the idea of an alliance between our two nations.;;;;;;;;;;;;;;
IBR.005.2;Damnation!;;;;;;;;;;;;;;
IBR.006.T;$FROMCOUNTRY$ Claims Galicia;;;;;;;;;;;;;;
IBR.006.D;Since the disasterous, from the Spanish perspective, campaigns against Spain by Aragon between 1700 and 1806, the previously-unified Kingdom of Spain has been pushed further and further towards the Atlantic. As it stands, we currently only hold Galicia - lands which are, of right, $COUNTRY_ADJ$, but that the $FROMCOUNTRY_ADJ$ government has also made a formal claim on.;;;;;;;;;;;;;;
IBR.006.1;Galicia is rightfully ours!;;;;;;;;;;;;;;
IBR.006.2;We have no interest in this at the moment.;;;;;;;;;;;;;;
IBR.007.T;$FROMCOUNTRY$ Contests our Claims;;;;;;;;;;;;;;
IBR.007.D;The $FROMCOUNTRY_ADJ$ government has decided to contest our claim over Galicia, insisting that the region is theirs by right. It seems that hopes of a swift and decisive resolution of the Galician issue have been dashed.;;;;;;;;;;;;;;
IBR.007.1;We cannot allow this humiliation!;;;;;;;;;;;;;;
IBR.007.2;Let us not escalate this further.;;;;;;;;;;;;;;
IBR.008.T;A Partition of Galicia?;;;;;;;;;;;;;;
IBR.008.D;Since the disasterous, from the Spanish perspective, campaigns against Spain by Aragon between 1700 and 1806, the previously-unified Kingdom of Spain has been pushed further and further towards the Atlantic. As it stands, it currently only holds Galicia - lands which are, of right, $COUNTRY_ADJ$, but that the $FROMCOUNTRY_ADJ$ government has also made a formal claim on. They have approached us seeking a diplomatic solution to the issue, suggesting that Galicia be split between us.;;;;;;;;;;;;;;
IBR.008.1;All of Galicia is rightfully ours!;;;;;;;;;;;;;;
IBR.008.2;Let us partition it between us.;;;;;;;;;;;;;;
IBR.008.3;We have no interest in this.;;;;;;;;;;;;;;
IBR.009.T;$FROMCOUNTRY$ Claims Galicia as Their Own;;;;;;;;;;;;;;
IBR.009.D;The $FROMCOUNTRY_ADJ$ government has decided to contest our claim over Galicia, insisting that the region is theirs by right. It seems that hopes of a swift and decisive resolution of the Galician issue have been dashed.;;;;;;;;;;;;;;
IBR.009.1;We cannot allow this humiliation!;;;;;;;;;;;;;;
IBR.009.2;Let us not escalate this further.;;;;;;;;;;;;;;
IBR.010.T;$FROMCOUNTRY$ Agrees to Partition;;;;;;;;;;;;;;
IBR.010.D;The $FROMCOUNTRY_ADJ$ government has decided to agree to our proposal that Galicia be split between our countries, to avoid any border conflicts developing in the future.;;;;;;;;;;;;;;
IBR.010.1;Splendid!;;;;;;;;;;;;;;
IBR.011.T;$FROMCOUNTRY$ Has No Interest in Galicia;;;;;;;;;;;;;;
IBR.011.D;The $FROMCOUNTRY_ADJ$ government has informed us that they have no interest in Galicia, leaving our claim on the region uncontested.;;;;;;;;;;;;;;
IBR.011.1;Splendid!;;;;;;;;;;;;;;
SWI.001.T;Declaration of Swiss Neutrality;;;;;;;;;;;;;;
SWI.001.D;The Swiss government announced to the nations of the world today that Switzerland intends to restructure herself as a neutral state, avoiding any and all entanglement with foreign powers and focusing on its enternal affairs instead.;;;;;;;;;;;;;;
SWI.001.1;For a better tomorrow!;;;;;;;;;;;;;;
SWI.002.T;Alliance Begone!;;;;;;;;;;;;;;
SWI.002.D;Be neutral, I say!;;;;;;;;;;;;;;
SWI.002.1;Salagadoola mechicka boola, bibbidi-bobbidi-boo!;;;;;;;;;;;;;;
SWI.003.T;Swiss Neutrality Revoked;;;;;;;;;;;;;;
SWI.003.D;The Swiss government announced to the nations of the world today that Switzerland intends to revoke her previous status as a neutral state, intending to fully integrate herself within the international community.;;;;;;;;;;;;;;
SWI.003.1;For a better tomorrow!;;;;;;;;;;;;;;
